id,date,product_id,employee_id,quantity,unit_price,total_amount,payment_method,customer_type
15363,2024-03-06,1,7,4,12999.0,51996.0,Cash,New
15364,2024-03-06,16,5,1,599.0,599.0,MobilePay,Premium
15365,2024-03-06,5,21,2,3499.0,6998.0,Card,Regular
15366,2024-03-06,15,1,4,1299.0,5196.0,Card,New
15367,2024-03-06,1,8,1,12999.0,12999.0,Card,Premium
15368,2024-03-06,4,22,3,15999.0,47997.0,Card,Regular
15369,2024-03-06,14,7,1,1299.0,1299.0,Cash,Regular
15370,2024-03-07,3,16,5,20894.04,104470.2,Bank Transfer,Student
15371,2024-03-07,21,19,1,1999.0,1999.0,Card,Student
15372,2024-03-07,25,12,2,999.0,1998.0,Bank Transfer,Student
15373,2024-03-07,6,9,4,328.63,1314.52,Bank Transfer,Regular
15374,2024-03-07,15,3,5,1299.0,6495.0,Card,New
15375,2024-03-07,8,7,2,5999.0,11998.0,Bank Transfer,New
15376,2024-03-07,4,20,5,15026.77,75133.85,Bank Transfer,New
15377,2024-03-07,13,15,1,1763.6,1763.6,Cash,Premium
15378,2024-03-07,15,19,1,1299.0,1299.0,Cash,Regular
15379,2024-03-07,2,16,2,8999.0,17998.0,Cash,Regular
15380,2024-03-07,2,8,1,8999.0,8999.0,Card,Student
15381,2024-03-07,5,20,1,3499.0,3499.0,Card,Regular
15382,2024-03-07,17,1,1,614.33,614.33,MobilePay,Student
15383,2024-03-07,1,12,2,12999.0,25998.0,Card,Premium
15384,2024-03-07,24,18,3,1899.0,5697.0,Bank Transfer,Premium
15385,2024-03-07,25,2,1,999.0,999.0,Cash,Regular
15386,2024-03-07,1,9,1,12999.0,12999.0,Bank Transfer,New
15387,2024-03-07,12,23,1,1504.13,1504.13,Card,Regular
15388,2024-03-07,2,22,1,8404.2,8404.2,MobilePay,Premium
15389,2024-03-07,1,2,3,12999.0,38997.0,Bank Transfer,Student
15390,2024-03-07,16,4,1,599.0,599.0,MobilePay,Regular
15391,2024-03-07,22,12,1,8999.0,8999.0,Card,Student
15392,2024-03-07,16,14,1,599.0,599.0,MobilePay,Regular
15393,2024-03-07,4,21,1,15999.0,15999.0,Bank Transfer,New
15394,2024-03-07,1,13,1,12999.0,12999.0,Bank Transfer,Regular
15395,2024-03-07,12,13,1,1599.0,1599.0,Cash,Student
15396,2024-03-07,1,13,2,12999.0,25998.0,Bank Transfer,Student
15397,2024-03-08,10,10,3,2499.0,7497.0,Cash,Student
15398,2024-03-08,4,18,1,15999.0,15999.0,Cash,Regular
15399,2024-03-08,22,16,2,8999.0,17998.0,Card,Regular
15400,2024-03-08,11,6,2,1299.0,2598.0,MobilePay,New
15401,2024-03-08,1,6,2,12999.0,25998.0,Bank Transfer,Premium
15402,2024-03-08,8,18,1,5999.0,5999.0,MobilePay,Student
15403,2024-03-08,4,5,1,15999.0,15999.0,Bank Transfer,Premium
15404,2024-03-08,11,10,1,1299.0,1299.0,Cash,Premium
15405,2024-03-08,21,14,5,1999.0,9995.0,Bank Transfer,New
15406,2024-03-08,1,5,1,12999.0,12999.0,Cash,Student
15407,2024-03-08,13,25,3,2199.0,6597.0,Bank Transfer,Premium
15408,2024-03-08,3,23,1,24999.0,24999.0,Bank Transfer,New
15409,2024-03-08,4,18,1,15999.0,15999.0,MobilePay,Premium
15410,2024-03-08,2,24,3,8999.0,26997.0,Card,New
15411,2024-03-08,24,1,1,1899.0,1899.0,Card,Premium
15412,2024-03-08,18,9,4,4999.0,19996.0,MobilePay,New
15413,2024-03-08,21,10,2,1999.0,3998.0,Cash,Regular
15414,2024-03-08,4,12,1,13045.13,13045.13,MobilePay,Regular
15415,2024-03-08,3,21,5,24999.0,124995.0,Card,Premium
15416,2024-03-08,7,5,1,1699.0,1699.0,MobilePay,New
15417,2024-03-08,24,23,1,1899.0,1899.0,MobilePay,Regular
15418,2024-03-08,1,20,1,12999.0,12999.0,MobilePay,New
15419,2024-03-08,22,14,1,8999.0,8999.0,Card,Regular
15420,2024-03-08,12,2,3,1284.75,3854.25,Card,Student
15421,2024-03-08,7,15,2,1346.95,2693.9,Card,Premium
15422,2024-03-08,2,16,2,8999.0,17998.0,Card,Student
15423,2024-03-08,15,18,4,1299.0,5196.0,MobilePay,Premium
15424,2024-03-08,22,17,1,8999.0,8999.0,Bank Transfer,Student
15425,2024-03-08,15,9,1,1299.0,1299.0,Cash,Regular
15426,2024-03-08,16,13,4,599.0,2396.0,Bank Transfer,Regular
15427,2024-03-08,13,10,1,2199.0,2199.0,Card,Student
15428,2024-03-08,8,9,1,4619.58,4619.58,Card,Premium
15429,2024-03-08,1,17,3,12999.0,38997.0,Card,Premium
15430,2024-03-08,3,2,3,24999.0,74997.0,Bank Transfer,Student
15431,2024-03-08,10,22,2,2499.0,4998.0,Card,New
15432,2024-03-08,22,25,1,7507.71,7507.71,MobilePay,New
15433,2024-03-08,18,22,2,3835.37,7670.74,Card,Student
15434,2024-03-08,24,25,1,1899.0,1899.0,MobilePay,Premium
15435,2024-03-08,7,13,1,1699.0,1699.0,Card,Student
15436,2024-03-08,10,21,1,2499.0,2499.0,Bank Transfer,New
15437,2024-03-09,4,24,2,15999.0,31998.0,Cash,Premium
15438,2024-03-09,4,15,4,15999.0,63996.0,Card,Student
15439,2024-03-09,1,11,2,12999.0,25998.0,Cash,Premium
15440,2024-03-09,15,4,1,1299.0,1299.0,Card,Student
15441,2024-03-09,13,22,5,2199.0,10995.0,Card,Premium
15442,2024-03-09,25,20,2,999.0,1998.0,Card,Regular
15443,2024-03-09,18,17,1,4999.0,4999.0,Card,New
15444,2024-03-09,24,19,1,1899.0,1899.0,Card,Regular
15445,2024-03-09,12,9,2,1599.0,3198.0,Bank Transfer,New
15446,2024-03-09,14,7,1,1299.0,1299.0,Cash,Student
15447,2024-03-09,18,8,1,4999.0,4999.0,Cash,Regular
15448,2024-03-09,2,21,2,8999.0,17998.0,Cash,Regular
15449,2024-03-09,24,9,4,1899.0,7596.0,Cash,Regular
15450,2024-03-09,21,6,5,1999.0,9995.0,MobilePay,Regular
15451,2024-03-09,16,5,4,480.81,1923.24,Bank Transfer,Premium
15452,2024-03-09,12,10,2,1599.0,3198.0,Cash,Premium
15453,2024-03-09,16,18,4,599.0,2396.0,MobilePay,Regular
15454,2024-03-09,4,4,4,15999.0,63996.0,Card,Regular
15455,2024-03-09,18,4,2,4999.0,9998.0,Card,Student
15456,2024-03-09,22,19,2,8999.0,17998.0,Card,Student
15457,2024-03-09,20,6,5,699.0,3495.0,MobilePay,New
15458,2024-03-09,2,7,2,8999.0,17998.0,Card,Student
15459,2024-03-09,5,11,1,3181.17,3181.17,Cash,Premium
15460,2024-03-09,8,24,1,5999.0,5999.0,Bank Transfer,Regular
15461,2024-03-09,13,10,3,2199.0,6597.0,Cash,Premium
15462,2024-03-09,1,12,2,12999.0,25998.0,Card,New
15463,2024-03-09,5,24,1,3499.0,3499.0,Cash,New
15464,2024-03-09,11,18,4,1299.0,5196.0,Card,New
15465,2024-03-09,16,15,2,599.0,1198.0,MobilePay,New
15466,2024-03-09,3,9,1,24999.0,24999.0,MobilePay,New
15467,2024-03-09,15,20,1,1299.0,1299.0,Card,Premium
15468,2024-03-09,13,13,1,2199.0,2199.0,MobilePay,Premium
15469,2024-03-09,22,6,1,8053.97,8053.97,Bank Transfer,Student
15470,2024-03-09,11,3,1,1299.0,1299.0,Bank Transfer,Premium
15471,2024-03-09,1,3,1,10225.38,10225.38,Bank Transfer,Premium
15472,2024-03-09,16,24,2,599.0,1198.0,MobilePay,Regular
15473,2024-03-10,18,19,1,4999.0,4999.0,Bank Transfer,Student
15474,2024-03-10,1,1,2,10962.24,21924.48,MobilePay,Premium
15475,2024-03-10,9,13,2,899.0,1798.0,MobilePay,Student
15476,2024-03-10,23,17,4,3299.0,13196.0,Cash,Premium
15477,2024-03-10,14,16,3,1299.0,3897.0,MobilePay,New
15478,2024-03-10,14,18,1,1299.0,1299.0,Bank Transfer,Student
15479,2024-03-10,14,16,4,1299.0,5196.0,Bank Transfer,New
15480,2024-03-10,1,16,1,12999.0,12999.0,MobilePay,Regular
15481,2024-03-10,3,4,1,24999.0,24999.0,Cash,Student
15482,2024-03-10,25,1,3,999.0,2997.0,Card,Regular
15483,2024-03-10,17,14,2,799.0,1598.0,Card,Regular
15484,2024-03-10,21,17,3,1999.0,5997.0,Bank Transfer,New
15485,2024-03-10,9,25,3,899.0,2697.0,Cash,New
15486,2024-03-10,13,22,1,2199.0,2199.0,Bank Transfer,Regular
15487,2024-03-10,20,15,1,699.0,699.0,Bank Transfer,Student
15488,2024-03-10,13,18,2,2085.88,4171.76,Cash,Premium
15489,2024-03-10,13,13,3,2199.0,6597.0,Bank Transfer,Premium
15490,2024-03-10,5,22,1,3499.0,3499.0,MobilePay,New
15491,2024-03-10,10,3,3,2499.0,7497.0,Card,Regular
15492,2024-03-10,25,17,3,890.98,2672.94,Cash,Regular
15493,2024-03-10,12,6,1,1599.0,1599.0,Card,Student
15494,2024-03-10,10,16,3,2499.0,7497.0,MobilePay,Premium
15495,2024-03-10,13,13,2,2199.0,4398.0,Cash,Premium
15496,2024-03-10,3,4,1,19142.0,19142.0,Cash,Regular
15497,2024-03-10,2,8,1,8999.0,8999.0,Bank Transfer,Regular
15498,2024-03-10,1,2,1,12999.0,12999.0,MobilePay,Student
15499,2024-03-10,13,7,1,2199.0,2199.0,MobilePay,New
15500,2024-03-10,2,17,1,8999.0,8999.0,Cash,Student
15501,2024-03-10,20,22,2,699.0,1398.0,Cash,Regular
15502,2024-03-10,25,5,1,999.0,999.0,MobilePay,Regular
15503,2024-03-10,17,7,1,799.0,799.0,MobilePay,Student
15504,2024-03-10,20,3,1,699.0,699.0,Card,New
15505,2024-03-10,1,15,2,12999.0,25998.0,Card,Premium
15506,2024-03-10,13,7,1,2199.0,2199.0,Bank Transfer,New
15507,2024-03-10,6,20,1,399.0,399.0,Bank Transfer,Premium
15508,2024-03-10,19,19,1,2699.0,2699.0,Card,New
15509,2024-03-10,14,16,1,1299.0,1299.0,Card,Regular
15510,2024-03-10,3,1,1,24999.0,24999.0,Cash,New
15511,2024-03-10,2,16,2,8999.0,17998.0,Card,Regular
15512,2024-03-10,2,15,3,8999.0,26997.0,Bank Transfer,New
15513,2024-03-11,22,13,1,8999.0,8999.0,Cash,Regular
15514,2024-03-11,6,22,1,314.85,314.85,Bank Transfer,Regular
15515,2024-03-11,2,21,1,8999.0,8999.0,Card,Student
15516,2024-03-11,3,15,1,24999.0,24999.0,Cash,Regular
15517,2024-03-11,3,25,2,24999.0,49998.0,MobilePay,Premium
15518,2024-03-11,3,6,4,24999.0,99996.0,MobilePay,Regular
15519,2024-03-11,13,21,1,2199.0,2199.0,Card,Premium
15520,2024-03-11,7,25,3,1699.0,5097.0,MobilePay,Premium
15521,2024-03-11,4,7,1,15999.0,15999.0,MobilePay,Student
15522,2024-03-11,17,5,3,614.51,1843.53,MobilePay,Student
15523,2024-03-11,1,13,1,12999.0,12999.0,MobilePay,Student
15524,2024-03-11,14,9,1,1299.0,1299.0,MobilePay,New
15525,2024-03-11,18,6,2,4405.46,8810.92,MobilePay,Premium
15526,2024-03-11,9,11,5,899.0,4495.0,Bank Transfer,Regular
15527,2024-03-11,5,23,1,3499.0,3499.0,MobilePay,New
15528,2024-03-11,10,16,1,2104.47,2104.47,Card,New
15529,2024-03-11,19,14,3,2699.0,8097.0,Cash,Premium
15530,2024-03-11,25,13,2,999.0,1998.0,MobilePay,Regular
15531,2024-03-11,12,24,1,1599.0,1599.0,Card,Premium
15532,2024-03-11,17,1,1,799.0,799.0,Card,Premium
15533,2024-03-11,9,22,1,739.55,739.55,Bank Transfer,Premium
15534,2024-03-11,21,8,1,1999.0,1999.0,Bank Transfer,New
15535,2024-03-11,16,6,5,599.0,2995.0,MobilePay,Regular
15536,2024-03-11,10,11,1,2499.0,2499.0,Cash,Premium
15537,2024-03-11,25,3,3,999.0,2997.0,Bank Transfer,Premium
15538,2024-03-12,4,18,1,15999.0,15999.0,Bank Transfer,Premium
15539,2024-03-12,20,17,1,699.0,699.0,Cash,Regular
15540,2024-03-12,3,12,3,24999.0,74997.0,Card,Regular
15541,2024-03-12,22,16,1,8999.0,8999.0,Cash,Premium
15542,2024-03-12,4,10,3,15999.0,47997.0,Cash,New
15543,2024-03-12,6,8,1,399.0,399.0,Bank Transfer,Student
15544,2024-03-12,2,8,2,8999.0,17998.0,Cash,Student
15545,2024-03-12,4,15,1,15999.0,15999.0,MobilePay,Premium
15546,2024-03-12,12,17,1,1599.0,1599.0,Bank Transfer,New
15547,2024-03-12,5,12,1,3499.0,3499.0,Card,New
15548,2024-03-12,12,16,2,1599.0,3198.0,Card,New
15549,2024-03-12,11,2,4,1130.11,4520.44,MobilePay,New
15550,2024-03-12,17,20,5,799.0,3995.0,MobilePay,Premium
15551,2024-03-12,2,5,1,8999.0,8999.0,Card,New
15552,2024-03-12,24,18,3,1899.0,5697.0,Card,New
15553,2024-03-12,21,20,1,1999.0,1999.0,Cash,Student
15554,2024-03-12,21,16,2,1999.0,3998.0,Bank Transfer,Premium
15555,2024-03-13,11,14,1,1299.0,1299.0,MobilePay,Regular
15556,2024-03-13,16,2,2,599.0,1198.0,Bank Transfer,Regular
15557,2024-03-13,4,6,1,15999.0,15999.0,MobilePay,New
15558,2024-03-13,4,21,2,15999.0,31998.0,MobilePay,New
15559,2024-03-13,3,14,1,24999.0,24999.0,Bank Transfer,Student
15560,2024-03-13,5,14,1,3499.0,3499.0,Bank Transfer,Premium
15561,2024-03-13,19,6,2,2699.0,5398.0,Cash,New
15562,2024-03-13,13,2,1,1736.5,1736.5,Cash,New
15563,2024-03-13,11,24,1,1299.0,1299.0,Card,Premium
15564,2024-03-13,14,16,1,1299.0,1299.0,Card,New
15565,2024-03-13,7,15,1,1699.0,1699.0,Card,Student
15566,2024-03-13,5,6,5,3499.0,17495.0,MobilePay,New
15567,2024-03-13,3,25,2,22624.99,45249.98,Cash,Premium
15568,2024-03-13,18,19,1,4999.0,4999.0,Cash,New
15569,2024-03-13,4,2,1,13767.01,13767.01,Bank Transfer,Student
15570,2024-03-13,21,5,3,1776.15,5328.45,Cash,Regular
15571,2024-03-13,20,11,1,699.0,699.0,Bank Transfer,New
15572,2024-03-13,5,18,2,2639.7,5279.4,Bank Transfer,Student
15573,2024-03-13,3,1,2,20293.2,40586.4,Cash,Student
15574,2024-03-13,6,18,2,399.0,798.0,Bank Transfer,New
15575,2024-03-13,14,24,3,1299.0,3897.0,Cash,Regular
15576,2024-03-13,13,24,1,2199.0,2199.0,Bank Transfer,Premium
15577,2024-03-13,3,7,5,24999.0,124995.0,MobilePay,Premium
15578,2024-03-13,14,25,2,1299.0,2598.0,Card,New
15579,2024-03-13,2,20,2,8999.0,17998.0,Bank Transfer,Student
15580,2024-03-13,1,14,1,12999.0,12999.0,Bank Transfer,Student
15581,2024-03-13,5,9,2,2915.29,5830.58,Cash,Premium
15582,2024-03-13,7,16,3,1699.0,5097.0,Card,New
15583,2024-03-14,2,21,1,8279.82,8279.82,MobilePay,Regular
15584,2024-03-14,5,14,3,3499.0,10497.0,MobilePay,New
15585,2024-03-14,3,21,2,24999.0,49998.0,Card,New
15586,2024-03-14,13,23,1,2199.0,2199.0,Cash,Regular
15587,2024-03-14,15,25,1,1299.0,1299.0,Bank Transfer,Student
15588,2024-03-14,25,15,1,999.0,999.0,MobilePay,Student
15589,2024-03-14,2,18,5,8999.0,44995.0,MobilePay,Premium
15590,2024-03-14,13,9,1,2199.0,2199.0,Bank Transfer,Regular
15591,2024-03-14,23,3,1,2544.36,2544.36,Cash,Student
15592,2024-03-14,12,10,4,1599.0,6396.0,Card,Premium
15593,2024-03-14,21,12,2,1999.0,3998.0,Card,New
15594,2024-03-14,12,16,2,1599.0,3198.0,Cash,Regular
15595,2024-03-14,4,4,2,15999.0,31998.0,Card,New
15596,2024-03-14,8,8,2,5999.0,11998.0,Card,New
15597,2024-03-14,6,6,3,399.0,1197.0,Bank Transfer,New
15598,2024-03-14,4,2,1,15999.0,15999.0,Bank Transfer,Premium
15599,2024-03-14,4,23,1,15999.0,15999.0,Bank Transfer,Student
15600,2024-03-14,4,19,1,15999.0,15999.0,Bank Transfer,New
15601,2024-03-14,5,21,1,3499.0,3499.0,Bank Transfer,New
15602,2024-03-14,18,16,2,4999.0,9998.0,MobilePay,Premium
15603,2024-03-14,14,1,1,1299.0,1299.0,Bank Transfer,Regular
15604,2024-03-14,2,11,3,8999.0,26997.0,MobilePay,New
15605,2024-03-14,11,16,1,1299.0,1299.0,Card,Student
15606,2024-03-14,2,20,2,8999.0,17998.0,Cash,Regular
15607,2024-03-14,7,8,1,1699.0,1699.0,Card,New
15608,2024-03-14,2,4,1,8230.74,8230.74,Cash,Premium
15609,2024-03-14,25,13,4,999.0,3996.0,MobilePay,New
15610,2024-03-14,22,4,4,8999.0,35996.0,Card,New
15611,2024-03-14,11,24,2,1145.86,2291.72,Bank Transfer,New
15612,2024-03-14,8,12,1,5409.17,5409.17,Bank Transfer,Regular
15613,2024-03-14,19,17,2,2699.0,5398.0,Cash,Premium
15614,2024-03-14,25,11,3,874.25,2622.75,MobilePay,Premium
15615,2024-03-14,2,13,2,8999.0,17998.0,Cash,Regular
15616,2024-03-14,10,8,1,2499.0,2499.0,Cash,New
15617,2024-03-14,16,4,1,564.07,564.07,MobilePay,Regular
15618,2024-03-14,17,24,1,799.0,799.0,MobilePay,New
15619,2024-03-14,25,14,1,999.0,999.0,Cash,New
15620,2024-03-14,23,22,5,3299.0,16495.0,Bank Transfer,New
15621,2024-03-14,4,21,1,15999.0,15999.0,Cash,New
15622,2024-03-14,1,22,1,12999.0,12999.0,Cash,Premium
15623,2024-03-15,19,24,1,2699.0,2699.0,Bank Transfer,Student
15624,2024-03-15,17,7,3,799.0,2397.0,Cash,New
15625,2024-03-15,1,24,4,12999.0,51996.0,Card,Regular
15626,2024-03-15,25,9,1,999.0,999.0,Cash,Premium
15627,2024-03-15,8,17,1,5999.0,5999.0,Bank Transfer,Regular
15628,2024-03-15,5,20,1,3499.0,3499.0,Card,New
15629,2024-03-15,13,9,4,2199.0,8796.0,MobilePay,Student
15630,2024-03-15,16,21,2,599.0,1198.0,Cash,Student
15631,2024-03-15,5,14,1,3499.0,3499.0,Card,Regular
15632,2024-03-15,3,11,1,24999.0,24999.0,Card,Student
15633,2024-03-15,10,20,2,2499.0,4998.0,Card,New
15634,2024-03-15,18,9,4,3898.03,15592.12,MobilePay,New
15635,2024-03-15,17,3,1,799.0,799.0,MobilePay,Regular
15636,2024-03-15,2,15,2,8999.0,17998.0,Bank Transfer,Student
15637,2024-03-15,8,14,1,5999.0,5999.0,Bank Transfer,Premium
15638,2024-03-15,24,1,1,1899.0,1899.0,Card,New
15639,2024-03-15,14,13,1,1299.0,1299.0,Bank Transfer,New
15640,2024-03-15,22,7,2,8999.0,17998.0,Bank Transfer,New
15641,2024-03-16,7,5,3,1699.0,5097.0,Bank Transfer,Student
15642,2024-03-16,5,17,2,3499.0,6998.0,Card,Premium
15643,2024-03-16,6,4,2,361.62,723.24,Bank Transfer,Student
15644,2024-03-16,3,16,5,20879.69,104398.45,Cash,Regular
15645,2024-03-16,7,18,1,1699.0,1699.0,Card,New
15646,2024-03-16,11,7,3,1299.0,3897.0,Bank Transfer,Regular
15647,2024-03-16,21,20,3,1841.78,5525.34,MobilePay,Student
15648,2024-03-16,1,13,3,11236.53,33709.59,Card,Premium
15649,2024-03-16,2,3,5,8999.0,44995.0,MobilePay,Student
15650,2024-03-16,6,21,2,399.0,798.0,MobilePay,Student
15651,2024-03-16,4,2,1,15999.0,15999.0,MobilePay,Regular
15652,2024-03-16,14,7,4,1061.54,4246.16,Bank Transfer,Student
15653,2024-03-16,14,14,1,1299.0,1299.0,Bank Transfer,Regular
15654,2024-03-16,3,4,5,24999.0,124995.0,Bank Transfer,Regular
15655,2024-03-16,20,15,1,699.0,699.0,Bank Transfer,Regular
15656,2024-03-16,17,11,3,799.0,2397.0,Cash,Student
15657,2024-03-16,2,7,1,8999.0,8999.0,Card,Premium
15658,2024-03-16,13,12,2,2199.0,4398.0,MobilePay,New
15659,2024-03-16,14,12,1,1299.0,1299.0,Cash,Student
15660,2024-03-16,9,23,3,899.0,2697.0,Card,Student
15661,2024-03-16,4,20,1,15999.0,15999.0,MobilePay,Premium
15662,2024-03-16,14,15,4,1299.0,5196.0,Card,New
15663,2024-03-16,10,9,1,2499.0,2499.0,MobilePay,Premium
15664,2024-03-16,24,21,1,1899.0,1899.0,Card,Student
15665,2024-03-16,4,4,2,15999.0,31998.0,Card,New
15666,2024-03-16,3,14,2,24999.0,49998.0,Card,New
15667,2024-03-16,12,15,1,1387.35,1387.35,Cash,Student
15668,2024-03-16,3,25,1,24999.0,24999.0,MobilePay,Student
15669,2024-03-16,22,20,3,8999.0,26997.0,Bank Transfer,Student
15670,2024-03-16,11,4,2,1299.0,2598.0,Bank Transfer,Regular
15671,2024-03-16,3,6,1,24999.0,24999.0,Cash,Premium
15672,2024-03-16,4,25,1,15999.0,15999.0,Bank Transfer,Student
15673,2024-03-16,22,2,1,8999.0,8999.0,Bank Transfer,New
15674,2024-03-16,25,19,2,999.0,1998.0,Cash,Premium
15675,2024-03-16,2,1,4,8999.0,35996.0,Card,Premium
15676,2024-03-16,8,17,3,4705.68,14117.04,Cash,Regular
15677,2024-03-16,14,24,2,1299.0,2598.0,Bank Transfer,Student
15678,2024-03-16,25,8,1,999.0,999.0,Bank Transfer,Regular
15679,2024-03-16,2,7,1,8999.0,8999.0,Cash,Premium
15680,2024-03-16,2,14,1,7001.27,7001.27,Bank Transfer,Premium
15681,2024-03-16,5,17,2,3499.0,6998.0,Bank Transfer,Regular
15682,2024-03-16,3,22,1,24999.0,24999.0,Cash,Student
15683,2024-03-16,22,5,1,8999.0,8999.0,Card,Student
15684,2024-03-16,14,12,1,1067.85,1067.85,MobilePay,Regular
15685,2024-03-16,16,10,1,599.0,599.0,MobilePay,New
15686,2024-03-17,22,15,2,8999.0,17998.0,MobilePay,New
15687,2024-03-17,5,19,4,3499.0,13996.0,Bank Transfer,New
15688,2024-03-17,2,9,2,8057.16,16114.32,Cash,New
15689,2024-03-17,14,16,1,1299.0,1299.0,Card,Student
15690,2024-03-17,11,8,1,1299.0,1299.0,Cash,New
15691,2024-03-17,9,6,1,899.0,899.0,MobilePay,Student
15692,2024-03-17,2,10,1,8999.0,8999.0,Cash,Student
15693,2024-03-17,14,23,1,1299.0,1299.0,Card,Regular
15694,2024-03-17,20,3,1,699.0,699.0,Card,Student
15695,2024-03-17,23,9,1,3299.0,3299.0,Bank Transfer,Regular
15696,2024-03-17,25,23,3,999.0,2997.0,MobilePay,Regular
15697,2024-03-17,5,14,3,3146.34,9439.02,Cash,Student
15698,2024-03-17,22,7,1,8999.0,8999.0,MobilePay,Regular
15699,2024-03-17,15,3,3,1299.0,3897.0,Card,Regular
15700,2024-03-17,1,11,2,12999.0,25998.0,MobilePay,Student
15701,2024-03-17,25,22,1,999.0,999.0,Bank Transfer,New
15702,2024-03-17,11,12,3,1199.26,3597.78,MobilePay,New
15703,2024-03-17,5,9,4,3499.0,13996.0,Bank Transfer,Regular
15704,2024-03-17,18,23,2,4999.0,9998.0,Bank Transfer,New
15705,2024-03-17,14,9,3,1299.0,3897.0,Bank Transfer,Regular
15706,2024-03-17,13,21,3,2199.0,6597.0,Bank Transfer,Student
15707,2024-03-17,3,12,1,24999.0,24999.0,Cash,Premium
15708,2024-03-17,10,15,3,2499.0,7497.0,Card,Premium
15709,2024-03-17,23,17,1,2519.73,2519.73,Bank Transfer,Regular
15710,2024-03-17,22,7,2,8999.0,17998.0,Card,Student
15711,2024-03-17,11,11,1,1299.0,1299.0,MobilePay,Regular
15712,2024-03-17,1,23,1,12999.0,12999.0,MobilePay,Regular
15713,2024-03-18,24,8,1,1899.0,1899.0,Card,Premium
15714,2024-03-18,5,19,1,3499.0,3499.0,MobilePay,Premium
15715,2024-03-18,25,18,3,999.0,2997.0,MobilePay,Student
15716,2024-03-18,12,19,3,1347.47,4042.41,Bank Transfer,Student
15717,2024-03-18,11,19,1,1086.72,1086.72,Cash,Student
15718,2024-03-18,22,5,1,8999.0,8999.0,MobilePay,Student
15719,2024-03-18,1,2,2,11289.85,22579.7,Cash,Premium
15720,2024-03-18,21,16,1,1999.0,1999.0,Bank Transfer,Premium
15721,2024-03-18,13,2,1,2199.0,2199.0,MobilePay,Premium
15722,2024-03-18,17,24,2,799.0,1598.0,Bank Transfer,Student
15723,2024-03-18,10,12,2,2499.0,4998.0,MobilePay,New
15724,2024-03-18,23,1,1,2755.72,2755.72,Card,Regular
15725,2024-03-18,9,3,1,899.0,899.0,MobilePay,Premium
15726,2024-03-18,4,22,3,15999.0,47997.0,Cash,Regular
15727,2024-03-18,18,1,1,4999.0,4999.0,Bank Transfer,Regular
15728,2024-03-18,23,25,4,3011.01,12044.04,Bank Transfer,Student
15729,2024-03-18,17,15,1,799.0,799.0,Cash,Student
15730,2024-03-18,5,9,5,3499.0,17495.0,Bank Transfer,Student
15731,2024-03-18,6,11,1,399.0,399.0,Card,New
15732,2024-03-18,17,5,1,799.0,799.0,Bank Transfer,New
15733,2024-03-18,12,1,2,1599.0,3198.0,Bank Transfer,Student
15734,2024-03-18,11,23,1,1299.0,1299.0,Bank Transfer,Premium
15735,2024-03-18,3,4,1,24999.0,24999.0,MobilePay,Premium
15736,2024-03-18,3,18,2,24999.0,49998.0,Card,New
15737,2024-03-18,15,6,3,1299.0,3897.0,Card,Premium
15738,2024-03-18,2,4,2,8999.0,17998.0,MobilePay,Premium
15739,2024-03-18,20,12,1,699.0,699.0,MobilePay,Student
15740,2024-03-18,6,5,1,329.79,329.79,Cash,Regular
15741,2024-03-18,4,2,2,15999.0,31998.0,Bank Transfer,Student
15742,2024-03-18,11,3,2,1299.0,2598.0,MobilePay,New
15743,2024-03-18,3,7,2,24999.0,49998.0,Cash,Student
15744,2024-03-19,14,17,3,1299.0,3897.0,Bank Transfer,New
15745,2024-03-19,4,19,1,15999.0,15999.0,Bank Transfer,New
15746,2024-03-19,3,8,1,24999.0,24999.0,Card,Regular
15747,2024-03-19,10,5,3,2499.0,7497.0,Card,Premium
15748,2024-03-19,18,23,1,4999.0,4999.0,Card,Student
15749,2024-03-19,23,6,1,3299.0,3299.0,Cash,New
15750,2024-03-19,7,24,1,1699.0,1699.0,Cash,Regular
15751,2024-03-19,2,24,1,8999.0,8999.0,MobilePay,Regular
15752,2024-03-19,20,23,2,699.0,1398.0,Card,Student
15753,2024-03-19,23,2,1,3299.0,3299.0,Cash,New
15754,2024-03-19,4,5,1,15999.0,15999.0,Bank Transfer,Regular
15755,2024-03-19,19,8,1,2699.0,2699.0,Card,Student
15756,2024-03-19,13,16,4,2199.0,8796.0,Bank Transfer,Premium
15757,2024-03-19,4,15,4,15999.0,63996.0,MobilePay,Regular
15758,2024-03-19,16,12,1,599.0,599.0,MobilePay,Premium
15759,2024-03-20,8,18,1,5999.0,5999.0,Card,New
15760,2024-03-20,22,6,1,7474.54,7474.54,Bank Transfer,Student
15761,2024-03-20,5,25,2,3499.0,6998.0,Cash,Student
15762,2024-03-20,5,9,1,3499.0,3499.0,Bank Transfer,New
15763,2024-03-20,24,18,5,1899.0,9495.0,Bank Transfer,Premium
15764,2024-03-20,2,23,1,8999.0,8999.0,Cash,Premium
15765,2024-03-20,5,14,1,3499.0,3499.0,Card,Premium
15766,2024-03-20,12,10,2,1436.67,2873.34,Cash,Student
15767,2024-03-20,16,1,3,599.0,1797.0,Card,Regular
15768,2024-03-20,21,7,1,1999.0,1999.0,Cash,Regular
15769,2024-03-20,16,15,3,599.0,1797.0,Bank Transfer,New
